venue_id,seat_number,section,row,seat_type,status
16,12,Section-0,Row-0,Regular,Available
16,13,Section-0,Row-0,Regular,Reserved
16,14,Section-0,Row-0,Regular,Reserved
16,15,Section-0,Row-0,Regular,Available
16,16,Section-0,Row-0,Regular,Reserved
16,17,Section-0,Row-0,Regular,Sold
16,18,Section-0,Row-0,VIP,Available
16,19,Section-0,Row-0,Regular,Sold
16,20,Section-0,Row-0,Wheelchair,Available
16,21,Section-0,Row-0,Regular,Sold
16,22,Section-0,Row-0,Regular,Available
16,23,Section-0,Row-0,Regular,Available
16,24,Section-0,Row-0,Regular,Available
16,25,Section-0,Row-0,Regular,Available
16,26,Section-0,Row-0,Regular,Sold
16,27,Section-0,Row-0,VIP,Available
16,28,Section-0,Row-0,VIP,Available
16,29,Section-0,Row-0,Regular,Reserved
16,30,Section-0,Row-1,VIP,Available
16,31,Section-0,Row-1,Wheelchair,Available
16,32,Section-0,Row-1,Regular,Sold
16,33,Section-0,Row-1,VIP,Sold
16,34,Section-0,Row-1,VIP,Sold
16,35,Section-0,Row-1,Regular,Reserved
16,36,Section-0,Row-1,Regular,Sold
16,37,Section-0,Row-1,Regular,Reserved
16,38,Section-0,Row-1,Regular,Reserved
16,39,Section-0,Row-1,Regular,Sold
16,40,Section-0,Row-1,Regular,Available
16,41,Section-0,Row-1,Wheelchair,Sold
16,42,Section-0,Row-1,Regular,Sold
16,43,Section-0,Row-1,VIP,Available
16,44,Section-0,Row-1,Regular,Sold
16,45,Section-0,Row-1,Regular,Sold
16,46,Section-0,Row-1,Regular,Reserved
16,47,Section-0,Row-1,Regular,Available
16,48,Section-0,Row-1,Regular,Sold
16,49,Section-0,Row-1,Regular,Available
16,50,Section-0,Row-1,VIP,Sold
16,51,Section-0,Row-1,Regular,Available
16,52,Section-0,Row-1,Regular,Sold
16,53,Section-0,Row-1,Regular,Available
16,54,Section-0,Row-1,Regular,Reserved
16,55,Section-0,Row-1,Regular,Available
16,56,Section-0,Row-1,Regular,Sold
16,57,Section-0,Row-1,VIP,Available
16,58,Section-0,Row-1,Regular,Available
16,59,Section-0,Row-1,VIP,Reserved
16,60,Section-0,Row-2,VIP,Reserved
16,61,Section-0,Row-2,Regular,Sold
16,62,Section-0,Row-2,Regular,Available
16,63,Section-0,Row-2,Regular,Available
16,64,Section-0,Row-2,Regular,Available
16,65,Section-0,Row-2,Wheelchair,Sold
16,66,Section-0,Row-2,Wheelchair,Available
16,67,Section-0,Row-2,Regular,Available
16,68,Section-0,Row-2,VIP,Reserved
16,69,Section-0,Row-2,Regular,Available
16,70,Section-0,Row-2,Regular,Available
16,71,Section-0,Row-2,Regular,Sold
16,72,Section-0,Row-2,VIP,Sold
16,73,Section-0,Row-2,Wheelchair,Reserved
16,74,Section-0,Row-2,Regular,Available
16,75,Section-0,Row-2,VIP,Sold
16,76,Section-0,Row-2,Regular,Available
16,77,Section-0,Row-2,Regular,Sold
16,78,Section-0,Row-2,Regular,Sold
16,79,Section-0,Row-2,Regular,Available
16,80,Section-0,Row-2,Regular,Sold
16,81,Section-0,Row-2,Regular,Available
16,82,Section-0,Row-2,Regular,Sold
16,83,Section-0,Row-2,VIP,Available
16,84,Section-0,Row-2,Regular,Available
16,85,Section-0,Row-2,Regular,Available
16,86,Section-0,Row-2,Wheelchair,Available
16,87,Section-0,Row-2,Regular,Reserved
16,88,Section-0,Row-2,Regular,Available
16,89,Section-0,Row-2,Regular,Sold
16,90,Section-0,Row-3,VIP,Sold
16,91,Section-0,Row-3,VIP,Reserved
16,92,Section-0,Row-3,Regular,Available
16,93,Section-0,Row-3,Regular,Available
16,94,Section-0,Row-3,Regular,Reserved
16,95,Section-0,Row-3,Regular,Available
16,96,Section-0,Row-3,VIP,Reserved
16,97,Section-0,Row-3,Regular,Sold
16,98,Section-0,Row-3,Regular,Reserved
16,99,Section-0,Row-3,Wheelchair,Available
16,100,Section-0,Row-3,VIP,Available
16,101,Section-0,Row-3,Regular,Available
16,102,Section-0,Row-3,VIP,Sold
16,103,Section-0,Row-3,Wheelchair,Sold
16,104,Section-0,Row-3,Regular,Sold
16,105,Section-0,Row-3,Regular,Sold
16,106,Section-0,Row-3,VIP,Sold
16,107,Section-0,Row-3,Regular,Reserved
16,108,Section-0,Row-3,Regular,Reserved
16,109,Section-0,Row-3,Regular,Available
16,110,Section-0,Row-3,VIP,Available
16,111,Section-0,Row-3,Regular,Sold
16,112,Section-0,Row-3,Wheelchair,Sold
16,113,Section-0,Row-3,Regular,Sold
16,114,Section-0,Row-3,Regular,Available
16,115,Section-0,Row-3,Regular,Available
16,116,Section-0,Row-3,Regular,Sold
16,117,Section-0,Row-3,Regular,Sold
16,118,Section-0,Row-3,Regular,Reserved
16,119,Section-0,Row-3,Regular,Available
16,120,Section-0,Row-4,Wheelchair,Available
16,121,Section-0,Row-4,Regular,Available
16,122,Section-0,Row-4,Regular,Sold
16,123,Section-0,Row-4,VIP,Reserved
16,124,Section-0,Row-4,Regular,Sold
16,125,Section-0,Row-4,Regular,Available
16,126,Section-0,Row-4,VIP,Available
16,127,Section-0,Row-4,Regular,Available
16,128,Section-0,Row-4,VIP,Available
16,129,Section-0,Row-4,Regular,Available
16,130,Section-0,Row-4,Regular,Available
16,131,Section-0,Row-4,Regular,Reserved
16,132,Section-0,Row-4,Regular,Available
16,133,Section-0,Row-4,Wheelchair,Sold
16,134,Section-0,Row-4,Wheelchair,Sold
16,135,Section-0,Row-4,VIP,Available
16,136,Section-0,Row-4,Regular,Available
16,137,Section-0,Row-4,Regular,Sold
16,138,Section-0,Row-4,Regular,Available
16,139,Section-0,Row-4,Regular,Available
16,140,Section-0,Row-4,Regular,Available
16,141,Section-0,Row-4,VIP,Available
16,142,Section-0,Row-4,Regular,Sold
16,143,Section-0,Row-4,Regular,Reserved
16,144,Section-0,Row-4,Wheelchair,Reserved
16,145,Section-0,Row-4,Regular,Available
16,146,Section-0,Row-4,Regular,Available
16,147,Section-0,Row-4,Regular,Sold
16,148,Section-0,Row-4,Regular,Sold
16,149,Section-0,Row-4,Regular,Available
16,150,Section-0,Row-5,Regular,Available
16,151,Section-0,Row-5,Regular,Reserved
16,152,Section-0,Row-5,VIP,Sold
16,153,Section-0,Row-5,VIP,Available
16,154,Section-0,Row-5,Regular,Sold
16,155,Section-0,Row-5,Regular,Sold
16,156,Section-0,Row-5,Regular,Available
16,157,Section-0,Row-5,Regular,Available
16,158,Section-0,Row-5,Regular,Sold
16,159,Section-0,Row-5,Regular,Reserved
16,160,Section-0,Row-5,VIP,Sold
16,161,Section-0,Row-5,Wheelchair,Available
16,162,Section-0,Row-5,Regular,Available
16,163,Section-0,Row-5,Regular,Available
16,164,Section-0,Row-5,Regular,Reserved
16,165,Section-0,Row-5,Regular,Available
16,166,Section-0,Row-5,Regular,Available
16,167,Section-0,Row-5,Wheelchair,Sold
16,168,Section-0,Row-5,Regular,Available
16,169,Section-0,Row-5,Regular,Available
16,170,Section-0,Row-5,Regular,Available
16,171,Section-0,Row-5,Regular,Available
16,172,Section-0,Row-5,Regular,Sold
16,173,Section-0,Row-5,Wheelchair,Available
16,174,Section-0,Row-5,VIP,Available
16,175,Section-0,Row-5,Regular,Sold
16,176,Section-0,Row-5,Regular,Sold
16,177,Section-0,Row-5,Regular,Sold
16,178,Section-0,Row-5,VIP,Reserved
16,179,Section-0,Row-5,Regular,Sold
16,180,Section-0,Row-6,VIP,Available
16,181,Section-0,Row-6,VIP,Reserved
16,182,Section-0,Row-6,VIP,Reserved
16,183,Section-0,Row-6,Wheelchair,Reserved
16,184,Section-0,Row-6,VIP,Available
16,185,Section-0,Row-6,Regular,Available
16,186,Section-0,Row-6,VIP,Reserved
16,187,Section-0,Row-6,Regular,Sold
16,188,Section-0,Row-6,Wheelchair,Available
16,189,Section-0,Row-6,Regular,Reserved
16,190,Section-0,Row-6,Regular,Reserved
16,191,Section-0,Row-6,Regular,Available
16,192,Section-0,Row-6,Regular,Reserved
16,193,Section-0,Row-6,VIP,Available
16,194,Section-0,Row-6,Regular,Reserved
16,195,Section-0,Row-6,Wheelchair,Available
16,196,Section-0,Row-6,Regular,Sold
16,197,Section-0,Row-6,Regular,Reserved
16,198,Section-0,Row-6,VIP,Available
16,199,Section-0,Row-6,Regular,Available
16,200,Section-0,Row-6,Regular,Sold
16,201,Section-0,Row-6,Regular,Sold
16,202,Section-0,Row-6,Regular,Available
16,203,Section-0,Row-6,VIP,Available
16,204,Section-0,Row-6,Regular,Sold
16,205,Section-0,Row-6,Regular,Reserved
16,206,Section-0,Row-6,VIP,Reserved
16,207,Section-0,Row-6,Regular,Available
16,208,Section-0,Row-6,Regular,Reserved
16,209,Section-0,Row-6,Regular,Sold
16,210,Section-0,Row-7,VIP,Available
16,211,Section-0,Row-7,Wheelchair,Available
16,212,Section-0,Row-7,Wheelchair,Sold
16,213,Section-0,Row-7,VIP,Available
16,214,Section-0,Row-7,VIP,Available
16,215,Section-0,Row-7,Regular,Sold
16,216,Section-0,Row-7,Regular,Sold
16,217,Section-0,Row-7,Regular,Reserved
16,218,Section-0,Row-7,VIP,Sold
16,219,Section-0,Row-7,Regular,Sold
16,220,Section-0,Row-7,Regular,Available
16,221,Section-0,Row-7,Wheelchair,Reserved
16,222,Section-0,Row-7,Wheelchair,Available
16,223,Section-0,Row-7,Regular,Reserved
16,224,Section-0,Row-7,Wheelchair,Sold
16,225,Section-0,Row-7,Regular,Available
16,226,Section-0,Row-7,Regular,Sold
16,227,Section-0,Row-7,Regular,Sold
16,228,Section-0,Row-7,Regular,Available
16,229,Section-0,Row-7,Regular,Reserved
16,230,Section-0,Row-7,Regular,Available
16,231,Section-0,Row-7,Regular,Available
16,232,Section-0,Row-7,VIP,Available
16,233,Section-0,Row-7,Regular,Available
16,234,Section-0,Row-7,Regular,Sold
16,235,Section-0,Row-7,Regular,Reserved
16,236,Section-0,Row-7,Regular,Reserved
16,237,Section-0,Row-7,Regular,Reserved
16,238,Section-0,Row-7,Regular,Sold
16,239,Section-0,Row-7,Regular,Sold
16,240,Section-0,Row-8,Regular,Sold
16,241,Section-0,Row-8,VIP,Available
16,242,Section-0,Row-8,Regular,Reserved
16,243,Section-0,Row-8,Regular,Available
16,244,Section-0,Row-8,Regular,Available
16,245,Section-0,Row-8,VIP,Available
16,246,Section-0,Row-8,Wheelchair,Sold
16,247,Section-0,Row-8,VIP,Available
16,248,Section-0,Row-8,Regular,Sold
16,249,Section-0,Row-8,VIP,Available
16,250,Section-0,Row-8,Regular,Available
16,251,Section-0,Row-8,Regular,Available
16,252,Section-0,Row-8,VIP,Sold
16,253,Section-0,Row-8,Wheelchair,Sold
16,254,Section-0,Row-8,VIP,Sold
16,255,Section-0,Row-8,Regular,Reserved
16,256,Section-0,Row-8,Regular,Sold
16,257,Section-0,Row-8,Regular,Sold
16,258,Section-0,Row-8,VIP,Sold
16,259,Section-0,Row-8,Regular,Sold
16,260,Section-0,Row-8,Wheelchair,Available
16,261,Section-0,Row-8,VIP,Available
16,262,Section-0,Row-8,Regular,Sold
16,263,Section-0,Row-8,Regular,Sold
16,264,Section-0,Row-8,Regular,Sold
16,265,Section-0,Row-8,Regular,Available
16,266,Section-0,Row-8,Regular,Reserved
16,267,Section-0,Row-8,Regular,Available
16,268,Section-0,Row-8,Regular,Available
16,269,Section-0,Row-8,Regular,Available
16,270,Section-0,Row-9,VIP,Reserved
16,271,Section-0,Row-9,Regular,Available
16,272,Section-0,Row-9,Regular,Available
16,273,Section-0,Row-9,Regular,Reserved
16,274,Section-0,Row-9,Regular,Available
16,275,Section-0,Row-9,VIP,Reserved
16,276,Section-0,Row-9,Regular,Reserved
16,277,Section-0,Row-9,Regular,Available
16,278,Section-0,Row-9,Regular,Sold
16,279,Section-0,Row-9,Regular,Available
16,280,Section-0,Row-9,Regular,Reserved
16,281,Section-0,Row-9,Regular,Reserved
16,282,Section-0,Row-9,Regular,Reserved
16,283,Section-0,Row-9,VIP,Available
16,284,Section-0,Row-9,VIP,Reserved
16,285,Section-0,Row-9,Regular,Available
16,286,Section-0,Row-9,VIP,Available
16,287,Section-0,Row-9,Regular,Available
16,288,Section-0,Row-9,Regular,Sold
16,289,Section-0,Row-9,VIP,Available
16,290,Section-0,Row-9,Regular,Available
16,291,Section-0,Row-9,VIP,Available
16,292,Section-0,Row-9,Regular,Available
16,293,Section-0,Row-9,Wheelchair,Available
16,294,Section-0,Row-9,Regular,Available
16,295,Section-0,Row-9,VIP,Reserved
16,296,Section-0,Row-9,VIP,Available
16,297,Section-0,Row-9,Regular,Reserved
16,298,Section-0,Row-9,VIP,Available
16,299,Section-0,Row-9,Regular,Reserved
16,300,Section-1,Row-0,Regular,Reserved
16,301,Section-1,Row-0,Regular,Reserved
16,302,Section-1,Row-0,Regular,Reserved
16,303,Section-1,Row-0,Regular,Sold
16,304,Section-1,Row-0,Regular,Available
16,305,Section-1,Row-0,Regular,Available
16,306,Section-1,Row-0,Wheelchair,Available
16,307,Section-1,Row-0,VIP,Available
16,308,Section-1,Row-0,Regular,Available
16,309,Section-1,Row-0,Regular,Sold
16,310,Section-1,Row-0,Regular,Available
16,311,Section-1,Row-0,Regular,Available
16,312,Section-1,Row-0,Regular,Available
16,313,Section-1,Row-0,Regular,Available
16,314,Section-1,Row-0,VIP,Sold
16,315,Section-1,Row-0,Regular,Sold
16,316,Section-1,Row-0,Regular,Sold
16,317,Section-1,Row-0,Regular,Sold
16,318,Section-1,Row-0,Wheelchair,Sold
16,319,Section-1,Row-0,Regular,Available
16,320,Section-1,Row-0,Regular,Available
16,321,Section-1,Row-0,Regular,Reserved
16,322,Section-1,Row-0,Wheelchair,Reserved
16,323,Section-1,Row-0,Regular,Available
16,324,Section-1,Row-0,VIP,Available
16,325,Section-1,Row-0,Regular,Available
16,326,Section-1,Row-0,VIP,Available
16,327,Section-1,Row-0,Regular,Available
16,328,Section-1,Row-0,VIP,Available
16,329,Section-1,Row-0,Regular,Sold
16,330,Section-1,Row-1,Regular,Reserved
16,331,Section-1,Row-1,Regular,Sold
16,332,Section-1,Row-1,Regular,Available
16,333,Section-1,Row-1,Regular,Available
16,334,Section-1,Row-1,Regular,Reserved
16,335,Section-1,Row-1,Regular,Sold
16,336,Section-1,Row-1,VIP,Sold
16,337,Section-1,Row-1,Regular,Sold
16,338,Section-1,Row-1,Wheelchair,Sold
16,339,Section-1,Row-1,Regular,Reserved
16,340,Section-1,Row-1,VIP,Reserved
16,341,Section-1,Row-1,Wheelchair,Sold
16,342,Section-1,Row-1,Regular,Reserved
16,343,Section-1,Row-1,VIP,Reserved
16,344,Section-1,Row-1,Regular,Sold
16,345,Section-1,Row-1,Regular,Sold
16,346,Section-1,Row-1,Wheelchair,Sold
16,347,Section-1,Row-1,VIP,Reserved
16,348,Section-1,Row-1,Regular,Sold
16,349,Section-1,Row-1,Regular,Sold
16,350,Section-1,Row-1,VIP,Available
16,351,Section-1,Row-1,Regular,Reserved
16,352,Section-1,Row-1,Regular,Available
16,353,Section-1,Row-1,Wheelchair,Sold
16,354,Section-1,Row-1,Regular,Reserved
16,355,Section-1,Row-1,Regular,Available
16,356,Section-1,Row-1,Regular,Sold
16,357,Section-1,Row-1,Wheelchair,Available
16,358,Section-1,Row-1,Regular,Available
16,359,Section-1,Row-1,VIP,Available
16,360,Section-1,Row-2,Regular,Sold
16,361,Section-1,Row-2,Regular,Reserved
16,362,Section-1,Row-2,Regular,Available
16,363,Section-1,Row-2,Regular,Available
16,364,Section-1,Row-2,Wheelchair,Available
16,365,Section-1,Row-2,Regular,Sold
16,366,Section-1,Row-2,Regular,Available
16,367,Section-1,Row-2,Regular,Available
16,368,Section-1,Row-2,Regular,Available
16,369,Section-1,Row-2,Regular,Reserved
16,370,Section-1,Row-2,VIP,Available
16,371,Section-1,Row-2,Regular,Available
16,372,Section-1,Row-2,Regular,Available
16,373,Section-1,Row-2,Regular,Reserved
16,374,Section-1,Row-2,Regular,Available
16,375,Section-1,Row-2,Regular,Sold
16,376,Section-1,Row-2,VIP,Sold
16,377,Section-1,Row-2,VIP,Sold
16,378,Section-1,Row-2,VIP,Available
16,379,Section-1,Row-2,Regular,Available
16,380,Section-1,Row-2,VIP,Available
16,381,Section-1,Row-2,Regular,Sold
16,382,Section-1,Row-2,Regular,Sold
16,383,Section-1,Row-2,Regular,Sold
16,384,Section-1,Row-2,Wheelchair,Sold
16,385,Section-1,Row-2,Regular,Reserved
16,386,Section-1,Row-2,Regular,Available
16,387,Section-1,Row-2,Regular,Available
16,388,Section-1,Row-2,Regular,Sold
16,389,Section-1,Row-2,Regular,Available
16,390,Section-1,Row-3,Regular,Sold
16,391,Section-1,Row-3,Regular,Reserved
16,392,Section-1,Row-3,Regular,Reserved
16,393,Section-1,Row-3,Wheelchair,Reserved
16,394,Section-1,Row-3,Regular,Available
16,395,Section-1,Row-3,Wheelchair,Available
16,396,Section-1,Row-3,Regular,Reserved
16,397,Section-1,Row-3,Wheelchair,Available
16,398,Section-1,Row-3,Regular,Sold
16,399,Section-1,Row-3,VIP,Available
16,400,Section-1,Row-3,Regular,Available
16,401,Section-1,Row-3,Regular,Available
16,402,Section-1,Row-3,Regular,Available
16,403,Section-1,Row-3,Regular,Available
16,404,Section-1,Row-3,Regular,Sold
16,405,Section-1,Row-3,VIP,Available
16,406,Section-1,Row-3,Regular,Sold
16,407,Section-1,Row-3,Regular,Available
16,408,Section-1,Row-3,Regular,Available
16,409,Section-1,Row-3,Regular,Reserved
16,410,Section-1,Row-3,VIP,Available
16,411,Section-1,Row-3,Regular,Sold
16,412,Section-1,Row-3,Regular,Reserved
16,413,Section-1,Row-3,VIP,Available
16,414,Section-1,Row-3,VIP,Sold
16,415,Section-1,Row-3,Regular,Sold
16,416,Section-1,Row-3,Regular,Available
16,417,Section-1,Row-3,Regular,Sold
16,418,Section-1,Row-3,Regular,Reserved
16,419,Section-1,Row-3,VIP,Available
16,420,Section-1,Row-4,Regular,Sold
16,421,Section-1,Row-4,Regular,Available
16,422,Section-1,Row-4,Regular,Available
16,423,Section-1,Row-4,Regular,Sold
16,424,Section-1,Row-4,VIP,Reserved
16,425,Section-1,Row-4,VIP,Available
16,426,Section-1,Row-4,VIP,Available
16,427,Section-1,Row-4,Regular,Available
16,428,Section-1,Row-4,VIP,Sold
16,429,Section-1,Row-4,VIP,Sold
16,430,Section-1,Row-4,Wheelchair,Available
16,431,Section-1,Row-4,Regular,Available
16,432,Section-1,Row-4,Regular,Sold
16,433,Section-1,Row-4,Wheelchair,Sold
16,434,Section-1,Row-4,VIP,Reserved
16,435,Section-1,Row-4,VIP,Sold
16,436,Section-1,Row-4,Regular,Available
16,437,Section-1,Row-4,Regular,Available
16,438,Section-1,Row-4,VIP,Reserved
16,439,Section-1,Row-4,Regular,Available
16,440,Section-1,Row-4,VIP,Reserved
16,441,Section-1,Row-4,Regular,Available
16,442,Section-1,Row-4,Regular,Sold
16,443,Section-1,Row-4,Regular,Available
16,444,Section-1,Row-4,Wheelchair,Sold
16,445,Section-1,Row-4,Regular,Available
16,446,Section-1,Row-4,Regular,Reserved
16,447,Section-1,Row-4,Regular,Available
16,448,Section-1,Row-4,Regular,Available
16,449,Section-1,Row-4,Regular,Reserved
16,450,Section-1,Row-5,Regular,Available
16,451,Section-1,Row-5,Regular,Available
16,452,Section-1,Row-5,Regular,Available
16,453,Section-1,Row-5,Regular,Sold
16,454,Section-1,Row-5,Regular,Available
16,455,Section-1,Row-5,Regular,Available
16,456,Section-1,Row-5,Regular,Available
16,457,Section-1,Row-5,Regular,Sold
16,458,Section-1,Row-5,Regular,Available
16,459,Section-1,Row-5,VIP,Available
16,460,Section-1,Row-5,Regular,Sold
16,461,Section-1,Row-5,Regular,Sold
16,462,Section-1,Row-5,VIP,Sold
16,463,Section-1,Row-5,Regular,Available
16,464,Section-1,Row-5,VIP,Available
16,465,Section-1,Row-5,Regular,Sold
16,466,Section-1,Row-5,VIP,Sold
16,467,Section-1,Row-5,Regular,Available
16,468,Section-1,Row-5,Regular,Reserved
16,469,Section-1,Row-5,Regular,Available
16,470,Section-1,Row-5,Wheelchair,Available
16,471,Section-1,Row-5,Regular,Available
16,472,Section-1,Row-5,Regular,Available
16,473,Section-1,Row-5,Regular,Available
16,474,Section-1,Row-5,Regular,Available
16,475,Section-1,Row-5,VIP,Available
16,476,Section-1,Row-5,Regular,Available
16,477,Section-1,Row-5,Wheelchair,Reserved
16,478,Section-1,Row-5,VIP,Reserved
16,479,Section-1,Row-5,VIP,Reserved
16,480,Section-1,Row-6,Regular,Available
16,481,Section-1,Row-6,Regular,Available
16,482,Section-1,Row-6,Regular,Reserved
16,483,Section-1,Row-6,Wheelchair,Sold
16,484,Section-1,Row-6,Regular,Sold
16,485,Section-1,Row-6,Regular,Reserved
16,486,Section-1,Row-6,Wheelchair,Available
16,487,Section-1,Row-6,Regular,Reserved
16,488,Section-1,Row-6,VIP,Reserved
16,489,Section-1,Row-6,VIP,Sold
16,490,Section-1,Row-6,Regular,Sold
16,491,Section-1,Row-6,Regular,Reserved
16,492,Section-1,Row-6,Regular,Available
16,493,Section-1,Row-6,Regular,Available
16,494,Section-1,Row-6,Regular,Reserved
16,495,Section-1,Row-6,VIP,Available
16,496,Section-1,Row-6,Regular,Available
16,497,Section-1,Row-6,VIP,Reserved
16,498,Section-1,Row-6,Regular,Available
16,499,Section-1,Row-6,Regular,Available
16,500,Section-1,Row-6,Wheelchair,Available
16,501,Section-1,Row-6,Regular,Available
16,502,Section-1,Row-6,Regular,Reserved
16,503,Section-1,Row-6,Regular,Available
16,504,Section-1,Row-6,Regular,Sold
16,505,Section-1,Row-6,VIP,Sold
16,506,Section-1,Row-6,Regular,Available
16,507,Section-1,Row-6,Regular,Reserved
16,508,Section-1,Row-6,Regular,Reserved
16,509,Section-1,Row-6,Regular,Sold
16,510,Section-1,Row-7,Regular,Available
16,511,Section-1,Row-7,Regular,Available
16,512,Section-1,Row-7,Regular,Available
16,513,Section-1,Row-7,Regular,Available
16,514,Section-1,Row-7,VIP,Sold
16,515,Section-1,Row-7,Regular,Available
16,516,Section-1,Row-7,Regular,Sold
16,517,Section-1,Row-7,Regular,Sold
16,518,Section-1,Row-7,Regular,Reserved
16,519,Section-1,Row-7,VIP,Available
16,520,Section-1,Row-7,Regular,Available
16,521,Section-1,Row-7,VIP,Sold
16,522,Section-1,Row-7,VIP,Available
16,523,Section-1,Row-7,Regular,Reserved
16,524,Section-1,Row-7,Regular,Available
16,525,Section-1,Row-7,Regular,Available
16,526,Section-1,Row-7,Regular,Sold
16,527,Section-1,Row-7,Regular,Available
16,528,Section-1,Row-7,Regular,Sold
16,529,Section-1,Row-7,Regular,Reserved
16,530,Section-1,Row-7,Regular,Available
16,531,Section-1,Row-7,Regular,Available
16,532,Section-1,Row-7,Wheelchair,Reserved
16,533,Section-1,Row-7,Regular,Available
16,534,Section-1,Row-7,VIP,Reserved
16,535,Section-1,Row-7,VIP,Available
16,536,Section-1,Row-7,Regular,Available
16,537,Section-1,Row-7,Wheelchair,Sold
16,538,Section-1,Row-7,Regular,Reserved
16,539,Section-1,Row-7,VIP,Reserved
16,540,Section-1,Row-8,VIP,Available
16,541,Section-1,Row-8,Regular,Available
16,542,Section-1,Row-8,Regular,Reserved
16,543,Section-1,Row-8,Regular,Available
16,544,Section-1,Row-8,Regular,Reserved
16,545,Section-1,Row-8,Regular,Sold
16,546,Section-1,Row-8,Regular,Sold
16,547,Section-1,Row-8,Regular,Sold
16,548,Section-1,Row-8,Regular,Reserved
16,549,Section-1,Row-8,VIP,Available
16,550,Section-1,Row-8,Regular,Reserved
16,551,Section-1,Row-8,Regular,Available
16,552,Section-1,Row-8,Regular,Sold
16,553,Section-1,Row-8,Wheelchair,Sold
16,554,Section-1,Row-8,Wheelchair,Reserved
16,555,Section-1,Row-8,Wheelchair,Available
16,556,Section-1,Row-8,Regular,Sold
16,557,Section-1,Row-8,Regular,Available
16,558,Section-1,Row-8,Regular,Available
16,559,Section-1,Row-8,Regular,Reserved
16,560,Section-1,Row-8,VIP,Sold
16,561,Section-1,Row-8,Regular,Sold
16,562,Section-1,Row-8,Regular,Available
16,563,Section-1,Row-8,Regular,Available
16,564,Section-1,Row-8,Regular,Available
16,565,Section-1,Row-8,VIP,Available
16,566,Section-1,Row-8,Regular,Available
16,567,Section-1,Row-8,VIP,Available
16,568,Section-1,Row-8,Regular,Reserved
16,569,Section-1,Row-8,Regular,Available
16,570,Section-1,Row-9,VIP,Reserved
16,571,Section-1,Row-9,Regular,Available
16,572,Section-1,Row-9,Regular,Available
16,573,Section-1,Row-9,Regular,Available
16,574,Section-1,Row-9,Regular,Available
16,575,Section-1,Row-9,Regular,Available
16,576,Section-1,Row-9,Regular,Reserved
16,577,Section-1,Row-9,VIP,Available
16,578,Section-1,Row-9,Regular,Sold
16,579,Section-1,Row-9,VIP,Sold
16,580,Section-1,Row-9,Regular,Available
16,581,Section-1,Row-9,Regular,Sold
16,582,Section-1,Row-9,Regular,Sold
16,583,Section-1,Row-9,Regular,Sold
16,584,Section-1,Row-9,Regular,Reserved
16,585,Section-1,Row-9,Regular,Sold
16,586,Section-1,Row-9,Wheelchair,Sold
16,587,Section-1,Row-9,Regular,Available
16,588,Section-1,Row-9,Regular,Sold
16,589,Section-1,Row-9,Regular,Available
16,590,Section-1,Row-9,Regular,Reserved
16,591,Section-1,Row-9,Regular,Sold
16,592,Section-1,Row-9,VIP,Available
16,593,Section-1,Row-9,Wheelchair,Reserved
16,594,Section-1,Row-9,Regular,Sold
16,595,Section-1,Row-9,Regular,Available
16,596,Section-1,Row-9,Regular,Reserved
16,597,Section-1,Row-9,Regular,Available
16,598,Section-1,Row-9,Regular,Reserved
16,599,Section-1,Row-9,VIP,Sold
16,600,Section-2,Row-0,Wheelchair,Reserved
16,601,Section-2,Row-0,Regular,Available
16,602,Section-2,Row-0,Regular,Reserved
16,603,Section-2,Row-0,Regular,Reserved
16,604,Section-2,Row-0,Regular,Available
16,605,Section-2,Row-0,Wheelchair,Available
16,606,Section-2,Row-0,Regular,Available
16,607,Section-2,Row-0,VIP,Sold
16,608,Section-2,Row-0,Regular,Available
16,609,Section-2,Row-0,Regular,Available
16,610,Section-2,Row-0,Regular,Sold
16,611,Section-2,Row-0,Regular,Available
16,612,Section-2,Row-0,Regular,Available
16,613,Section-2,Row-0,Regular,Reserved
16,614,Section-2,Row-0,Regular,Available
16,615,Section-2,Row-0,Regular,Available
16,616,Section-2,Row-0,VIP,Sold
16,617,Section-2,Row-0,VIP,Sold
16,618,Section-2,Row-0,Regular,Available
16,619,Section-2,Row-0,Regular,Sold
16,620,Section-2,Row-0,VIP,Available
16,621,Section-2,Row-0,Regular,Reserved
16,622,Section-2,Row-0,Regular,Available
16,623,Section-2,Row-0,VIP,Reserved
16,624,Section-2,Row-0,Regular,Sold
16,625,Section-2,Row-0,Regular,Available
16,626,Section-2,Row-0,VIP,Available
16,627,Section-2,Row-0,Regular,Reserved
16,628,Section-2,Row-0,VIP,Sold
16,629,Section-2,Row-0,Regular,Sold
16,630,Section-2,Row-1,Regular,Available
16,631,Section-2,Row-1,Regular,Available
16,632,Section-2,Row-1,Regular,Reserved
16,633,Section-2,Row-1,Regular,Reserved
16,634,Section-2,Row-1,VIP,Available
16,635,Section-2,Row-1,Regular,Available
16,636,Section-2,Row-1,VIP,Available
16,637,Section-2,Row-1,VIP,Sold
16,638,Section-2,Row-1,VIP,Available
16,639,Section-2,Row-1,Regular,Sold
16,640,Section-2,Row-1,Regular,Available
16,641,Section-2,Row-1,Regular,Available
16,642,Section-2,Row-1,Regular,Available
16,643,Section-2,Row-1,Regular,Available
16,644,Section-2,Row-1,Regular,Sold
16,645,Section-2,Row-1,Regular,Sold
16,646,Section-2,Row-1,Regular,Sold
